,centroid-0,centroid-1,orientation,solidity
0,76.0,1332.0,0.7853981633974483,1.0
1,123.0,1925.0,0.7853981633974483,1.0
2,134.0,846.5,1.5707963267948966,1.0
3,139.9268292682927,2540.560975609756,0.17277779029085608,1.0
4,142.0,1827.0,0.7853981633974483,1.0
5,144.64705882352942,1223.8235294117646,1.449029016390247,0.9807692307692307
6,166.0,1210.0,0.7853981633974483,1.0
7,170.0,1518.0,0.7853981633974483,1.0
8,187.5,2157.0,0.0,1.0
9,191.0,1982.0,1.5707963267948966,1.0
10,192.0,1251.5,1.5707963267948966,1.0
11,203.5,1.5,0.0,1.0
12,239.0,1349.5,1.5707963267948966,1.0
13,241.0,2303.5,1.5707963267948966,1.0
14,256.0,1381.0,0.7853981633974483,1.0
15,261.2307692307692,180.69230769230768,-1.4402576012478834,0.9701492537313433
16,281.03907203907204,34.36385836385836,1.2478213700400929,0.8931297709923665
17,289.4117647058824,14.205882352941176,1.1213797491925643,0.8831168831168831
18,295.0,652.5,0.0,1.0
19,294.0,683.0,0.7853981633974483,1.0
20,299.51190476190476,1096.5238095238096,1.3792797596319688,0.8235294117647058
21,296.5,661.5,-0.7853981633974483,1.0
22,301.6714285714286,412.5642857142857,-1.29561713672136,0.8333333333333334
23,301.0,1145.0,0.7853981633974483,1.0
24,307.19417475728153,428.05825242718447,-1.1806237140346814,0.7744360902255639
25,304.2413793103448,695.7413793103449,-1.2559101729284428,0.9354838709677419
26,305.7894736842105,1169.1754385964912,0.33132897738811107,0.9827586206896551
27,312.2690909090909,1802.1527272727274,-0.829263585441798,0.8258258258258259
28,323.15359116022097,241.00662983425414,0.38695096901527964,0.8829268292682927
29,315.67397260273975,351.17397260273975,-1.432086120161883,0.7464212678936605
30,308.0,627.0,0.0,1.0
31,310.5,94.0,0.0,1.0
32,311.5,687.5,0.7853981633974483,1.0
33,312.84615384615387,720.010989010989,-1.3028076096904413,0.91
34,314.6111111111111,493.55555555555554,-0.8298503475742952,0.9473684210526315
35,322.98039215686276,863.9803921568628,-1.4892267397584344,0.9053254437869822
36,320.0,1229.0,0.7853981633974483,1.0
37,335.4513157894737,733.3881578947369,1.5074861794933763,0.7089552238805971
38,353.8421052631579,154.93667094565683,0.1978671782329805,0.8097713097713097
39,322.5,1163.0,1.2490457723982544,1.0
40,326.78205128205127,116.46581196581197,1.4590442947428661,0.8268551236749117
41,336.55172413793105,1174.1330049261085,0.6195639735728697,0.7660377358490567
42,350.02016129032256,8.75,0.13091214660321218,0.8294314381270903
43,336.2573099415205,309.2280701754386,0.9403289569039677,0.868020304568528
44,331.0,333.0,0.0,1.0
45,330.0,1181.0,0.7853981633974483,1.0
46,332.40579710144925,1237.1521739130435,1.3598696694523706,0.8846153846153846
47,334.3888888888889,776.1111111111111,0.24646989767632257,0.9818181818181818
48,334.5,1052.0,1.5707963267948966,1.0
49,354.926769731489,78.55410903173312,1.2409938722272944,0.7558425584255842
50,341.8237885462555,819.5110132158591,0.7908051831663505,0.8315018315018315
51,338.88732394366195,1065.9295774647887,-0.5430186411206072,0.8658536585365854
52,352.2519893899204,480.3236074270557,1.1410782879585133,0.7837837837837838
53,345.0483870967742,512.8548387096774,0.30964126953134197,0.9393939393939394
54,350.04040404040404,1310.9023569023568,0.9038775472884061,0.8813056379821959
55,352.71932515337426,378.47852760736197,1.5435667977947702,0.854521625163827
56,347.50925925925924,348.1759259259259,1.2248403415312457,0.8709677419354839
57,351.0184049079755,605.4171779141104,1.5098226131937813,0.9314285714285714
58,346.0,1138.0,1.5707963267948966,1.0
59,348.5,1205.5,0.7853981633974483,1.0
60,368.6885245901639,1343.7763466042154,-0.4252225855600987,0.7280477408354646
61,352.0,232.0,0.7853981633974483,1.0
62,352.0,865.5,1.5707963267948966,1.0
63,355.9140625,411.5546875,1.4905023397518986,0.9624060150375939
64,364.9668965517241,1284.1406896551723,1.3575696522534861,0.7435897435897436
65,367.0264423076923,1753.2067307692307,0.6003360351974922,0.7272727272727273
66,358.06451612903226,244.7741935483871,1.4151925493230428,0.9538461538461539
67,362.030701754386,788.8333333333334,1.2832391203992093,0.7625418060200669
68,356.57142857142856,1202.4285714285713,-0.7853981633974483,1.0
69,374.0035842293907,561.6451612903226,1.1603748017403748,0.8005738880918221
70,369.43693693693695,757.6554054054054,1.2477226652246136,0.8283582089552238
71,366.90513833992094,1182.6521739130435,1.2132744013180186,0.8135048231511254
72,370.31468531468533,1072.2657342657342,-0.038279384485978195,0.8171428571428572
73,377.44433688286546,861.1568247821878,-0.9883464063768513,0.8191911181601903
74,381.31023622047246,973.1448818897637,-1.4849339926854928,0.7392316647264261
75,385.6809480401094,1682.6891522333638,1.153118607626067,0.6077562326869806
76,374.27203065134097,415.96934865900386,-0.9343278034089987,0.7310924369747899
77,401.2880138682516,301.2491332342744,1.524403346390635,0.7266510707216124
78,387.6018287614298,913.0049875311721,-0.7219713256155093,0.78371335504886
79,374.0952380952381,1083.9333333333334,-0.0830215130047426,0.9292035398230089
80,387.1325411334552,219.8564899451554,-1.2959459907552395,0.8560250391236307
81,375.8,1703.0,3.416070845000481e-17,0.9615384615384616
82,377.4230769230769,1109.3846153846155,-1.446082662657592,0.9873417721518988
83,380.5726495726496,1242.3162393162393,0.9088539636789044,0.7597402597402597
84,385.0828025477707,74.61146496815287,1.2358086625242342,0.9289940828402367
85,406.0977147360126,456.1843971631206,0.6471119844514711,0.6829924650161464
86,381.2625,1556.9375,0.1643933245131646,0.9523809523809523
87,386.0403225806452,711.1854838709677,-0.6303680608512887,0.7515151515151515
88,386.41379310344826,1190.903448275862,-1.1923759976065453,0.8734939759036144
89,398.1115107913669,618.8980815347721,0.9207489121808556,0.8152492668621701
90,388.2238805970149,695.2985074626865,-0.7187268262211416,0.8375
91,388.46666666666664,1233.2285714285715,-1.0519877449432065,0.9545454545454546
92,388.0,1759.0,0.0,1.0
93,388.0,1106.0,1.5707963267948966,1.0
94,391.72727272727275,1.3636363636363635,-0.08533198051504405,0.9705882352941176
95,398.5828677839851,531.6629422718809,1.3684026695290286,0.9010067114093959
96,399.1958174904943,792.958174904943,1.2822591369317962,0.8665568369028006
97,390.0,1964.0,0.7853981633974483,1.0
98,415.0473186119874,383.65615141955834,1.1131830266981666,0.7750611246943765
99,400.0,1458.375,0.056695908212405006,0.8461538461538461
100,397.3037037037037,185.95555555555555,1.4343614014573853,0.8766233766233766
101,411.595949855352,958.1533269045323,1.134881977172975,0.746043165467626
102,395.6304347826087,1102.391304347826,0.14388774102678298,0.9787234042553191
103,405.01361573373674,1583.1679273827533,1.465546148016194,0.7295805739514348
104,401.7892561983471,1625.7479338842975,0.942347175598832,0.8203389830508474
105,398.5,562.0,0.0,1.0
106,452.142100830225,914.7261460714716,1.174696965149988,0.6204090773365184
107,398.375,1760.875,-1.3067591025817167,0.975609756097561
108,399.5,554.0,0.0,1.0
109,405.3690036900369,1687.1180811808117,1.0629760632913061,0.7720797720797721
110,402.19718309859155,1890.943661971831,0.6178368062959837,0.8765432098765432
111,404.91319444444446,2453.2118055555557,1.5350338796808443,0.8571428571428571
112,427.9167912306926,1099.1081215744894,0.6029523590984439,0.7794174757281553
113,417.9630102040816,734.6313775510204,-0.4829662756430116,0.6811468288444831
114,409.9608540925267,1769.067615658363,1.1490092742983442,0.8672839506172839
115,442.53204601479047,647.206039441249,-1.3531601394074861,0.6044201638937174
116,413.5038314176245,1002.1743295019157,1.530898169652367,0.9125874125874126
117,406.5,713.5,1.5707963267948966,1.0
118,441.18410041841,1524.6515242080095,0.24142688775536414,0.6427199385324626
119,412.7741935483871,2682.7620967741937,-1.5578848255458964,0.9288389513108615
120,480.6620388734629,1379.8230860769536,0.07151403135321344,0.5868249534450651
121,421.5455650060753,1843.7168894289186,-0.9487188584186993,0.6751435602953241
122,420.8901515151515,137.66477272727272,0.19748627680380693,0.8613376835236541
123,416.985401459854,2090.8503649635036,1.3597236723432256,0.7548209366391184
124,415.89864864864865,2394.623873873874,-1.5683398621497227,0.8740157480314961
125,410.5,566.0,0.0,1.0
126,410.3529411764706,1027.1764705882354,1.449029016390247,0.9807692307692307
127,412.40909090909093,1403.090909090909,-0.7031881612727134,0.868421052631579
128,415.0257510729614,1194.7424892703862,-1.4034859526535985,0.8759398496240601
129,412.0,1949.0,0.7853981633974483,1.0
130,430.35607094133695,71.30832196452933,0.48653429226954414,0.8108407079646017
131,434.10854616895875,531.5309430255403,1.3013377094571226,0.6885356780520798
132,418.0,1140.5064935064936,0.8180870286475889,0.8461538461538461
133,416.0,1151.0,0.7853981633974483,1.0
134,418.0,763.5,1.5707963267948966,1.0
135,419.87116564417175,1890.5889570552147,1.4710618073838229,0.9314285714285714
136,462.8358208955224,125.75799573560768,0.9292950529258578,0.6576302874503389
137,431.9541547277937,1500.3810888252149,0.782687736190653,0.8880407124681934
138,459.4886397167306,793.8220714074948,1.1980180348930027,0.6266642011834319
139,427.92452830188677,2511.5471698113206,0.05271387556144541,1.0
140,435.7091503267974,2048.049019607843,1.555391531771652,0.6954545454545454
141,428.5,2315.5,1.5707963267948966,1.0
142,440.24068322981367,1247.9347826086957,1.3256754526416628,0.8609625668449198
143,431.0,2493.0,0.7853981633974483,1.0
144,433.3333333333333,815.3333333333334,-0.1743855017919535,0.9782608695652174
145,432.3529411764706,1640.0588235294117,1.5270769193522373,0.9807692307692307
146,434.0731707317073,983.439024390244,0.17277779029085613,1.0
147,433.0,1653.5,1.5707963267948966,1.0
148,445.62851782363975,1180.6097560975609,1.0038393466119813,0.7311385459533608
149,434.5,1208.5,1.4024589171015331,1.0
150,443.13,1580.2533333333333,1.5079021803719752,0.8064516129032258
151,448.1111111111111,1726.683908045977,0.7349465088981589,0.7767857142857143
152,446.47904191616766,1057.197604790419,1.4792728687347856,0.8146341463414634
153,448.0,160.45594713656388,-0.7118178562829462,0.941908713692946
154,440.5,253.0,0.0,1.0
155,441.5609756097561,1648.9268292682927,1.3980185365040405,1.0
156,450.9420970266041,1684.6666666666667,1.3553140310874896,0.8363874345549738
157,446.54237288135596,2415.2754237288136,1.4288083305928923,0.7588424437299035
158,442.0,973.0,0.7853981633974483,1.0
159,504.7014003653127,1867.0947203618334,1.1161507904645895,0.48996377583635203
160,449.8633879781421,1215.1748633879781,1.4128754193472455,0.9195979899497487
161,451.0042735042735,1309.4102564102564,0.25368895846931716,0.8698884758364313
162,444.0,1440.5,1.5707963267948966,1.0
163,451.4022988505747,2304.919540229885,1.3813544023489372,0.7744807121661721
164,446.5,40.0,0.0,1.0
165,457.31086142322096,1136.0674157303372,-0.34377322478245426,0.7355371900826446
166,458.9263565891473,2277.170542635659,-1.1495355358766575,0.8805460750853242
167,455.46948356807513,1325.4272300469484,0.4774681924521977,0.9141630901287554
168,453.81366459627327,2208.145962732919,-1.551907440219211,0.8632707774798928
169,459.95286195286195,188.1818181818182,0.6198715012023404,0.8319327731092437
170,478.64262295081966,16.772677595628416,-0.5017644056860037,0.7349397590361446
171,465.3636363636364,855.1852487135505,0.3052197400307735,0.829302987197724
172,489.1056668086919,2010.388581167448,0.13319230555731496,0.7058646616541353
173,476.9938271604938,398.7912808641975,-1.1815997726890697,0.719600222098834
174,456.46153846153845,1448.1538461538462,0.6563102301735375,0.7738095238095238
175,466.511801242236,1628.8472049689442,-1.0952453847058925,0.7136524822695035
176,463.7318295739348,1939.9749373433583,1.2753957454385099,0.8278008298755186
177,454.5,2355.0,1.5707963267948966,1.0
178,455.0,254.0,0.7853981633974483,1.0
179,459.295652173913,468.89565217391305,0.9595639918373814,0.7876712328767124
180,463.7641723356009,568.9319727891157,-0.9728014940429908,0.9245283018867925
181,461.0,1976.0,0.0,1.0
182,476.4826086956522,528.4119565217392,0.9530816048606111,0.7883461868037703
183,468.25072886297374,1204.2667638483965,-1.5253395532112255,0.8042203985932005
184,460.5,2112.0,0.0,1.0
185,463.5660377358491,302.95283018867923,-1.1603805970955279,0.8833333333333333
186,462.765625,205.828125,1.35967443550956,0.9696969696969697
187,462.5,2045.0,0.0,1.0
188,466.55882352941177,2364.75,-0.8108961455456194,0.8553459119496856
189,465.2977099236641,2062.4274809160306,1.3026960006513728,0.903448275862069
190,478.6673596673597,1105.968814968815,0.981428285134391,0.8043478260869565
191,501.73406128918634,2126.399436421275,-1.0612094918060122,0.6193280977312391
192,475.4159482758621,2706.7543103448274,-1.0406131780073522,0.8436363636363636
193,475.0225352112676,2634.4338028169013,1.1617550458761472,0.8765432098765432
194,481.4322766570605,1046.7161383285302,-0.6147588070241756,0.8422330097087378
195,515.4726130653266,1146.428894472362,-0.6592111102935664,0.64526588845655
196,476.6945054945055,1269.2945054945055,1.1878275934502622,0.883495145631068
197,471.2098765432099,877.2716049382716,-0.33904651315494017,0.8617021276595744
198,542.6009606502863,1610.6816922224275,0.5606785190255176,0.4195798775288737
199,475.4144144144144,1588.527027027027,1.3997926708659405,0.9061224489795918
200,482.36160714285717,705.7410714285714,-0.972761797932627,0.7542087542087542
201,478.35714285714283,1899.0,-1.0582256906609442,0.8974358974358975
202,480.48467966573816,2382.74930362117,-1.5305891286940803,0.9042821158690176
203,485.949864498645,2239.510840108401,-1.4239060622796669,0.7477203647416414
204,498.7227162489895,2471.8431689571544,0.10879648261575496,0.8867383512544803
205,478.0,1369.0,0.7853981633974483,1.0
206,481.4831460674157,2060.123595505618,0.15220353776866388,0.9175257731958762
207,479.5,1069.0,1.2490457723982544,1.0
208,487.79229122055676,1696.3661670235547,-0.6255897240484919,0.8778195488721805
209,479.0,2046.5,1.5707963267948966,1.0
210,480.5,2672.5,0.7853981633974483,1.0
211,481.5,1443.5,1.5707963267948966,1.0
212,483.0,879.0,0.7853981633974483,1.0
213,549.057127673708,125.8680749302511,1.0616832193513095,0.5713526643388492
214,489.77319587628864,742.5876288659794,-1.0321978243826244,0.7404580152671756
215,485.0731707317073,764.560975609756,-0.17277779029085608,1.0
216,495.3305785123967,570.1694214876034,-0.7856515325576937,0.8344827586206897
217,496.59791666666666,2083.6541666666667,-1.0083116866362412,0.8743169398907104
218,544.2763143862643,2692.035619067932,1.3200303380949492,0.5046009793897649
219,517.1904512067156,972.9254984260231,-0.7348845622101902,0.6928389676481279
220,492.8941176470588,653.4588235294118,-0.08362313070462196,0.9550561797752809
221,505.23338735818476,1671.936790923825,0.48697632547922753,0.6971751412429379
222,493.3939393939394,1267.0454545454545,-1.1895709810380388,0.8918918918918919
223,497.45814977973566,2357.149779735683,0.9996825614592669,0.8832684824902723
224,494.0,766.0,0.7853981633974483,1.0
225,512.5396174863388,169.34426229508196,0.4381296800889039,0.8521536670547147
226,502.90697674418607,133.46511627906978,-0.009582798292399568,0.9084507042253521
227,500.7164179104478,143.7910447761194,-0.37343620526348004,0.9305555555555556
228,508.01573033707865,2437.8808988764044,0.5492765649236272,0.8829365079365079
229,508.40434782608696,864.9304347826087,0.5065895976872089,0.7876712328767124
230,500.7083333333333,1576.763888888889,1.1271584169027138,0.935064935064935
231,524.8756593820648,1286.1492087415222,1.047324397175083,0.7368128817323709
232,512.7847222222222,2298.1924603174602,1.1483552404045576,0.7505584512285927
233,503.6630434782609,2341.086956521739,0.9713346109275123,0.8518518518518519
234,508.5916955017301,2575.878892733564,-1.1577916267600192,0.7100737100737101
235,507.6857798165138,2403.619266055046,-1.5547501750631179,0.7582608695652174
236,545.0494638533379,1732.4264960221376,0.7534642015331191,0.5910856675526477
237,504.0,191.0,0.7853981633974483,1.0
238,504.5,690.0,0.0,1.0
239,524.1521739130435,416.06195652173915,-1.0080818446832838,0.7528641571194763
240,511.7258064516129,2865.548387096774,-0.01831616010588478,0.9841269841269841
241,517.6554054054054,239.86486486486487,-0.6952238118172439,0.7132530120481928
242,516.4693140794224,292.54873646209387,0.9754278889803051,0.8368580060422961
243,510.0,785.0,0.7853981633974483,1.0
244,540.159793814433,674.3900343642612,-0.09520205240669352,0.6209103840682788
245,512.5072463768116,723.4202898550725,-1.2941786118419483,0.9452054794520548
246,513.0,2557.5,1.5707963267948966,1.0
247,514.5,694.0,1.5707963267948966,1.0
248,524.31541218638,1089.179211469534,-0.8478761267091354,0.8691588785046729
249,521.0729166666666,30.338541666666668,-1.4896695178589892,0.8888888888888888
250,522.2996632996633,375.5353535353535,1.46405515891149,0.939873417721519
251,524.1913580246913,1657.8950617283951,0.8129918748967718,0.7136563876651982
252,533.0870588235294,268.25882352941176,0.6936981075195692,0.7522123893805309
253,531.3485401459855,2362.125,-1.4392250341495665,0.8246802106847254
254,544.9848229342327,799.6264755480607,-1.0592290927520418,0.6110252447192169
255,532.2998137802607,2569.081936685289,1.4872691236906026,0.8038922155688623
256,568.8761627906977,894.268023255814,0.5235979761828173,0.6569900687547746
257,536.4652317880794,1540.1001655629138,1.4167704721968881,0.6558089033659066
258,525.0,2467.0,0.7853981633974483,1.0
259,539.6879659211928,519.6421725239617,-1.5199545507599213,0.5507331378299121
260,553.078331204768,2477.358024691358,1.1951853739991916,0.6488950276243094
261,532.1111111111111,631.7543859649123,1.0794848187624202,0.7434782608695653
262,530.8971962616822,831.0560747663551,0.5012605195584435,0.9224137931034483
263,533.2962962962963,1032.0061728395062,0.4620259646419144,0.7788461538461539
264,528.0,2398.0,0.0,1.0
265,534.8372093023256,46.41860465116279,0.8260766699270938,0.75
266,531.6129032258065,607.5967741935484,-0.8565289728642592,0.9841269841269841
267,544.3705616526792,2814.5551969012267,-1.3980588381028505,0.9000581057524695
268,540.3966244725739,1047.2489451476793,0.0866927823451649,0.8586956521739131
